time,original load,load
15836,0.701,2.103
15837,0.834,2.502
15838,0.329,0.987
15839,0.134,0.402
15840,0.613,1.839
15841,0.138,0.414
15842,0.113,0.339
15843,0.13,0.39
15844,0.599,1.797
15845,1.185,3.555
15846,1.551,4.653
15847,0.942,2.826
15848,1.361,4.083
15849,0.562,1.686
15850,0.4,1.2
15851,0.881,2.643
15852,0.285,0.855
15853,0.878,2.634
15854,0.269,0.807
15855,1.003,3.009
15856,1.739,4.920626414
15857,0.511,1.533
15858,2.72,5.087877809
15859,0.769,2.307
15860,0.67,2.01
15861,0.944,2.832
15862,0.757,2.271
15863,0.107,0.321
15864,0.136,0.408
15865,0.557,1.671
15866,0.138,0.414
15867,0.115,0.345
15868,1,3
15869,0.182,0.546
15870,1.2920001,3.8760003
15871,0.45,1.35
15872,0.585,1.755
15873,0.178,0.534
15874,0.817,2.451
15875,1.212,3.636
15876,2.454,4.908363203
15877,0.18,0.54
15878,0.377,1.131
15879,0.209,0.627
15880,0.135,0.405
15881,0.775,2.325
15882,0.345,1.035
15883,0.469,1.407
15884,1.193,3.579
15885,0.603,1.809
15886,0.553,1.659
15887,0.819,2.457
15888,0.13,0.39
15889,0.126,0.378
15890,0.102,0.306
15891,0.558,1.674
15892,0.153,0.459
15893,1.208,3.624
15894,3.117,5.009948052
15895,0.607,1.821
15896,0.384,1.152
15897,0.253,0.759
15898,0.739,2.217
15899,0.457,1.371
15900,0.326,0.978
15901,0.399,1.197
15902,0.184,0.552
15903,0.16,0.48
15904,0.198,0.594
15905,0.288,0.864
15906,0.633,1.899
15907,0.723,2.169
15908,0.68,2.04
15909,0.77,2.31
15910,0.676,2.028
15911,0.639,1.917
15912,0.177,0.531
15913,0.135,0.405
15914,0.129,0.387
15915,0.119,0.357
15916,0.109,0.327
15917,0.135,0.405
15918,2.47,4.993292917
15919,1.222,3.666
15920,0.831,2.493
15921,0.666,1.998
15922,0.541,1.623
15923,0.746,2.238
15924,0.313,0.939
15925,0.226,0.678
15926,0.169,0.507
15927,0.68,2.04
15928,0.338,1.014
15929,0.694,2.082
15930,0.945,2.835
15931,0.835,2.505
15932,0.649,1.947
15933,1.21,3.63
15934,0.664,1.992
15935,0.652,1.956
15936,0.701,2.103
15937,0.14,0.42
15938,0.137,0.411
15939,0.106,0.318
15940,0.584,1.752
15941,0.136,0.408
15942,0.93,2.79
15943,1.77,5.008220042
15944,0.345,1.035
15945,0.167,0.501
15946,0.156,0.468
15947,0.245,0.735
15948,0.326,0.978
15949,0.38,1.14
15950,0.262,0.786
15951,0.223,0.669
15952,0.242,0.726
15953,0.364,1.092
15954,0.46,1.38
15955,0.351,1.053
15956,0.667,2.001
15957,1.213,3.639
15958,1.538,4.614
15959,0.995,2.985
15960,1.232,3.696
15961,0.886,2.658
15962,0.673,2.019
15963,0.147,0.441
15964,0.137,0.411
15965,0.141,0.423
15966,0.133,0.399
15967,0.362,1.086
15968,0.388,1.164
15969,1.509,4.527
15970,1.744,4.952865803
15971,1.431,4.293
15972,2.317,5.051793025
15973,4.3409999,4.988434434
15974,2.598,5.09597294
15975,1.019,3.057
15976,0.592,1.776
15977,1.3359999,4.0079997
15978,0.504,1.512
15979,1.068,3.204
15980,1.136,3.408
15981,1.147,3.441
15982,1.139,3.417
15983,0.813,2.439
15984,0.573,1.719
15985,0.143,0.429
15986,0.138,0.414
15987,0.105,0.315
15988,0.559,1.677
15989,0.121,0.363
15990,0.86,2.58
15991,0.197,0.591
15992,0.872,2.616
15993,0.399,1.197
15994,0.289,0.867
15995,0.13,0.39
15996,0.785,2.355
15997,0.222,0.666
15998,0.231,0.693
15999,0.682,2.046
16000,0.245,0.735
16001,0.481,1.443
16002,0.856,2.568
16003,0.872,2.616
16004,2.339,4.845500959
16005,1.274,3.822
16006,0.709,2.127
16007,0.548,1.644
16008,0.214,0.642
16009,0.14,0.42
16010,0.125,0.375
16011,0.154,0.462
16012,0.165,0.495
16013,0.117,0.351
16014,0.588,1.764
16015,0.724,2.172
16016,0.707,2.121
16017,0.566,1.698
16018,0.318,0.954
16019,0.416,1.248
16020,0.355,1.065
16021,0.279,0.837
16022,0.337,1.011
16023,0.253,0.759
16024,0.432,1.296
16025,0.329,0.987
16026,0.345,1.035
16027,0.465,1.395
16028,0.715,2.145
16029,0.674,2.022
16030,0.527,1.581
16031,0.561,1.683
16032,0.649,1.947
16033,0.513,1.539
16034,0.126,0.378
16035,0.107,0.321
16036,0.135,0.405
16037,0.12,0.36
16038,0.416,1.248
16039,0.432,1.296
16040,0.504,1.512
16041,0.527,1.581
16042,0.3,0.9
16043,0.367,1.101
16044,0.324,0.972
16045,0.303,0.909
16046,0.251,0.753
16047,0.299,0.897
16048,0.31,0.93
16049,0.418,1.254
16050,0.791,2.373
16051,0.707,2.121
16052,2.309,5.114805575
16053,0.864,2.592
16054,0.749,2.247
16055,0.792,2.376
16056,0.553,1.659
16057,0.128,0.384
16058,0.124,0.372
16059,0.126,0.378
16060,0.125,0.375
16061,0.123,0.369
16062,0.166,0.498
16063,0.385,1.155
16064,0.708,2.124
16065,0.845,2.535
16066,0.603,1.809
16067,0.493,1.479
16068,0.632,1.896
16069,0.489,1.467
16070,0.476,1.428
16071,0.337,1.011
16072,0.362,1.086
16073,0.33,0.99
16074,0.289,0.867
16075,0.647,1.941
16076,0.859,2.577
16077,0.877,2.631
16078,0.782,2.346
16079,0.691,2.073
16080,0.502,1.506
16081,0.123,0.369
16082,0.118,0.354
16083,0.12,0.36
16084,0.118,0.354
16085,0.114,0.342
16086,0.566,1.698
16087,1.301,3.903
16088,1.039,3.117
16089,0.809,2.427
16090,0.583,1.749
16091,0.499,1.497
16092,0.583,1.749
16093,0.502,1.506
16094,0.614,1.842
16095,0.436,1.308
16096,0.936,2.808
16097,1.76,4.84605718
16098,1.207,3.621
16099,1.527,4.581
16100,1.316,3.948
16101,0.794,2.382
16102,1.459,4.377
16103,1.339,4.017
16104,1.208,3.624
16105,0.169,0.507
16106,0.121,0.363
16107,0.12,0.36
16108,0.585,1.755
16109,0.119,0.357
16110,0.114,0.342
16111,0.672,2.016
16112,0.266,0.798
16113,0.484,1.452
16114,1.595,4.785
16115,0.752,2.256
16116,1.233,3.699
16117,1.8669999,4.925345154
16118,2.442,5.117288854
16119,0.507,1.521
16120,1.883,4.812550512
16121,0.542,1.626
16122,1.156,3.468
16123,0.943,2.829
16124,1.02,3.06
16125,1.041,3.123
16126,0.901,2.703
16127,0.651,1.953
16128,0.776,2.328
16129,0.382,1.146
16130,0.435,1.305
16131,0.897,2.691
16132,0.109,0.327
16133,0.109,0.327
16134,0.11,0.33
16135,0.109,0.327
16136,0.313,0.939
16137,0.366,1.098
16138,0.964,2.892
16139,0.929,2.787
16140,2.398,4.970763144
16141,1.77,4.894801965
16142,3.7529999,5.206764835
16143,2.99,4.915884623
16144,1.088,3.264
16145,0.676,2.028
16146,0.613,1.839
16147,0.63,1.89
16148,0.931,2.793
16149,1.122,3.366
16150,0.628,1.884
16151,0.49,1.47
16152,0.142,0.426
16153,0.119,0.357
16154,0.118,0.354
16155,0.122,0.366
16156,0.617,1.851
16157,0.112,0.336
16158,0.118,0.354
16159,0.398,1.194
16160,1.12,3.36
16161,0.401,1.203
16162,0.255,0.765
16163,0.375,1.125
16164,0.221,0.663
16165,0.293,0.879
16166,0.153,0.459
16167,0.215,0.645
16168,0.585,1.755
16169,0.23,0.69
16170,0.234,0.702
16171,1.178,3.534
16172,0.83,2.49
16173,0.858,2.574
16174,0.794,2.382
16175,1.385,4.155
16176,0.42,1.26
16177,0.419,1.257
16178,0.132,0.396
16179,0.096,0.288
16180,0.119,0.357
16181,0.094,0.282
16182,0.112,0.336
16183,1.666,4.998
16184,3.256,4.915198708
16185,1.392,4.176
16186,0.831,2.493
16187,0.416,1.248
16188,0.361,1.083
16189,0.273,0.819
16190,0.368,1.104
16191,0.36,1.08
16192,0.229,0.687
16193,0.223,0.669
16194,0.507,1.521
16195,0.908,2.724
16196,0.467,1.401
16197,1.253,3.759
16198,0.673,2.019
16199,0.584,1.752
16200,1.711,4.963618162
16201,0.119,0.357
16202,0.1,0.3
16203,0.111,0.333
16204,0.118,0.354
16205,0.106,0.318
16206,0.098,0.294
16207,0.115,0.345
16208,1.186,3.558
16209,0.556,1.668
16210,0.625,1.875
16211,0.551,1.653
16212,0.333,0.999
16213,0.339,1.017
16214,0.843,2.529
16215,0.428,1.284
16216,0.354,1.062
16217,0.355,1.065
16218,0.278,0.834
16219,1.536,4.608
16220,1.222,3.666
16221,0.854,2.562
16222,0.442,1.326
16223,0.48,1.44
16224,0.389,1.167
16225,0.119,0.357
16226,0.118,0.354
16227,0.579,1.737
16228,0.118,0.354
16229,0.114,0.342
16230,0.11,0.33
16231,0.115,0.345
16232,1.271,3.813
16233,0.384,1.152
16234,0.236,0.708
16235,0.353,1.059
16236,0.699,2.097
16237,0.217,0.651
16238,0.489,1.467
16239,0.137,0.411
16240,0.165,0.495
16241,1.106,3.318
16242,0.442,1.326
16243,0.821,2.463
16244,2.458,4.954858276
16245,0.961,2.883
16246,0.794,2.382
16247,0.816,2.448
16248,0.62,1.86
16249,0.114,0.342
16250,0.118,0.354
16251,0.099,0.297
16252,0.112,0.336
16253,0.099,0.297
16254,0.107,0.321
16255,0.97,2.91
16256,0.506,1.518
16257,0.741,2.223
16258,0.392,1.176
16259,0.967,2.901
16260,0.473,1.419
16261,0.393,1.179
16262,0.393,1.179
16263,1.286,3.858
16264,0.394,1.182
16265,0.624,1.872
16266,0.623,1.869
16267,1.262,3.786
16268,0.683,2.049
16269,0.646,1.938
16270,0.692,2.076
16271,0.415,1.245
16272,0.099,0.297
16273,0.114,0.342
16274,0.568,1.704
16275,0.118,0.354
16276,0.096,0.288
16277,0.11,0.33
16278,0.098,0.294
16279,2.6500001,5.092133598
16280,2.236,4.838073722
16281,0.458,1.374
16282,0.343,1.029
16283,0.372,1.116
16284,0.543,1.629
16285,0.372,1.116
16286,1.054,3.162
16287,0.392,1.176
16288,0.489,1.467
16289,0.384,1.152
16290,0.573,1.719
16291,0.393,1.179
16292,1.111,3.333
16293,0.628,1.884
16294,0.677,2.031
16295,1.275,3.825
16296,0.787,2.361
16297,1.125,3.375
16298,0.513,1.539
16299,0.443,1.329
16300,0.435,1.305
16301,0.453,1.359
16302,1.159,3.477
16303,0.787,2.361
16304,0.982,2.946
16305,2.526,4.997285771
16306,1.412,4.236
16307,2.227,4.987146032
16308,1.705,5.032992032
16309,2.7750001,4.889593335
16310,3.35,5.045178114
16311,2.094,5.040158913
16312,0.768,2.304
16313,0.216,0.648
16314,1.811,5.187564127
16315,0.724,2.172
16316,0.709,2.127
16317,0.856,2.568
16318,1.08,3.24
16319,0.409,1.227
16320,0.093,0.279
16321,0.098,0.294
16322,0.094,0.282
16323,0.088,0.264
16324,0.092,0.276
16325,0.639,1.917
16326,0.102,0.306
16327,1.57,4.71
16328,1.022,3.066
16329,0.544,1.632
16330,0.287,0.861
16331,0.157,0.471
16332,0.857,2.571
16333,0.192,0.576
16334,0.162,0.486
16335,0.394,1.182
16336,0.209,0.627
16337,0.265,0.795
16338,0.503,1.509
16339,1.097,3.291
16340,2.6060001,5.079935824
16341,2.128,5.035811598
16342,0.807,2.421
16343,1.611,4.833
16344,0.91,2.73
16345,0.863,2.589
16346,0.84,2.52
16347,0.831,2.493
16348,0.511,1.533
16349,0.103,0.309
16350,0.108,0.324
16351,1.351,4.053
16352,0.395,1.185
16353,0.191,0.573
16354,0.132,0.396
16355,0.199,0.597
16356,0.347,1.041
16357,0.666,1.998
16358,0.276,0.828
16359,0.251,0.753
16360,0.106,0.318
16361,0.797,2.391
16362,0.246,0.738
16363,2.011,5.001961492
16364,0.817,2.451
16365,0.696,2.088
16366,1.044,3.132
16367,0.978,2.934
16368,0.132,0.396
16369,0.112,0.336
16370,0.134,0.402
16371,0.097,0.291
16372,0.108,0.324
16373,0.537,1.611
16374,1.068,3.204
16375,2.385,5.1019379
16376,1.612,4.836
16377,1.251,3.753
16378,0.398,1.194
16379,0.279,0.837
16380,0.25,0.75
16381,0.371,1.113
16382,3.461,5.19849665
16383,1.257,3.771
16384,0.342,1.026
16385,0.332,0.996
16386,0.446,1.338
16387,1.87,5.003348212
16388,0.743,2.229
16389,1.716,4.941740541
16390,1.021,3.063
16391,0.736,2.208
16392,0.309,0.927
16393,0.097,0.291
16394,0.109,0.327
16395,0.112,0.336
16396,0.095,0.285
16397,0.109,0.327
16398,0.709,2.127
16399,0.833,2.499
16400,0.871,2.613
16401,0.82,2.46
16402,0.461,1.383
16403,0.4,1.2
16404,0.492,1.476
16405,0.392,1.176
16406,0.434,1.302
16407,0.606,1.818
16408,0.88,2.64
16409,0.868,2.604
16410,0.351,1.053
16411,1.301,3.903
16412,2.42,4.852161817
16413,1.184,3.552
16414,1.299,3.897
16415,1.022,3.066
16416,1.07,3.21
16417,1.604,4.812
16418,0.962,2.886
16419,0.981,2.943
16420,0.972,2.916
16421,0.945,2.835
16422,0.789,2.367
16423,0.109,0.327
16424,0.906,2.718
16425,0.269,0.807
16426,0.288,0.864
16427,0.197,0.591
16428,0.221,0.663
16429,0.265,0.795
16430,0.302,0.906
16431,0.613,1.839
16432,0.351,1.053
16433,0.344,1.032
16434,0.209,0.627
16435,0.918,2.754
16436,0.513,1.539
16437,0.442,1.326
16438,0.664,1.992
16439,0.578,1.734
16440,0.496,1.488
16441,1.669,5.007
16442,0.891,2.673
16443,0.778,2.334
16444,0.789,2.367
16445,0.783,2.349
16446,0.798,2.394
16447,0.746,2.238
16448,4.017,5.216439248
16449,1.301,3.903
16450,1.577,4.731
16451,2.099,5.010434035
16452,1.107,3.321
16453,0.936,2.808
16454,0.289,0.867
16455,0.256,0.768
16456,0.866,2.598
16457,0.343,1.029
16458,0.337,1.011
16459,0.925,2.775
16460,0.437,1.311
16461,0.394,1.182
16462,0.254,0.762
16463,1.484,4.452
16464,1.282,3.846
16465,1.487,4.461
16466,0.657,1.971
16467,0.627,1.881
16468,0.581,1.743
16469,0.551,1.653
16470,0.14,0.42
16471,0.631,1.893
16472,0.195,0.585
16473,0.189,0.567
16474,0.831,2.493
16475,1.261,3.783
16476,1.613,4.839
16477,2.967,4.951768439
16478,3.5210002,4.86578022
16479,2.313,5.038993789
16480,1.115,3.345
16481,1.147,3.441
16482,1.814,4.969921895
16483,1.591,4.773
16484,1.302,3.906
16485,1.342,4.026
16486,1.733,5.085242352
16487,0.74,2.22
16488,0.24,0.72
16489,0.224,0.672
16490,0.234,0.702
16491,0.183,0.549
16492,0.153,0.459
16493,0.624,1.872
16494,0.172,0.516
16495,0.9,2.7
16496,1.908,4.952871563
16497,0.625,1.875
16498,0.403,1.209
16499,0.339,1.017
16500,0.231,0.693
16501,0.286,0.858
16502,0.715,2.145
16503,0.272,0.816
16504,0.248,0.744
16505,0.179,0.537
16506,1.191,3.573
16507,1.15,3.45
16508,1.628,4.884
16509,1.175,3.525
16510,1.265,3.795
16511,1.317,3.951
16512,0.206,0.618
16513,0.162,0.486
16514,0.741,2.223
16515,0.177,0.531
16516,0.171,0.513
16517,0.152,0.456
16518,0.152,0.456
16519,1.607,4.821
16520,1.424,4.272
16521,1.468,4.404
16522,0.971,2.913
16523,0.868,2.604
16524,0.727,2.181
16525,0.699,2.097
16526,1.077,3.231
16527,0.611,1.833
16528,0.707,2.121
16529,0.646,1.938
16530,1.353,4.059
16531,2.2839999,4.978072696
16532,1.547,4.641
16533,0.879,2.637
16534,2.055,5.075098919
16535,1.183,3.549
16536,1.091,3.273
16537,1.008,3.024
16538,0.981,2.943
16539,0.981,2.943
16540,1.021,3.063
16541,1.419,4.257
16542,0.982,2.946
16543,1.268,3.804
16544,2.422,5.04866778
16545,1.285,3.855
16546,1.03,3.09
16547,1.105,3.315
16548,1.489,4.467
16549,1.115,3.345
16550,0.898,2.694
16551,0.738,2.214
16552,0.684,2.052
16553,0.683,2.049
16554,1.056,3.168
16555,1.682,5.046
16556,1.97,4.988646769
16557,1.7379999,4.966823527
16558,1.59,4.77
16559,1.367,4.101
16560,0.99,2.97
16561,1.485,4.455
16562,0.969,2.907
16563,0.869,2.607
16564,1.135,3.405
16565,1.095,3.285
16566,1.039,3.117
16567,1.903,5.046821529
16568,2.25,4.912002458
16569,1.104,3.312
16570,0.822,2.466
16571,0.787,2.361
16572,0.63,1.89
16573,0.713,2.139
16574,1.312,3.936
16575,0.626,1.878
16576,0.707,2.121
16577,0.561,1.683
16578,0.675,2.025
16579,1.359,4.077
16580,1.045,3.135
16581,1.296,3.888
16582,1.024,3.072
16583,1.161,3.483
16584,0.994,2.982
16585,1.515,4.545
16586,0.653,1.959
16587,0.386,1.158
16588,0.369,1.107
16589,2.699,4.94768905
16590,4,4.951778959
16591,1.328,3.984
16592,1.073,3.219
16593,1.265,3.795
16594,0.637,1.911
16595,4.31,5.161866526
16596,0.441,1.323
16597,0.352,1.056
16598,0.382,1.146
16599,0.343,1.029
16600,0.361,1.083
16601,0.619,1.857
16602,1.434,4.302
16603,2.109,4.988391568
16604,1.284,3.852
16605,1.557,4.671
16606,1.262,3.786
16607,2.297,4.905117723
16608,1.879,4.914827385
16609,1.44,4.32
16610,1.464,4.392
16611,1.432,4.296
16612,1.432,4.296
16613,1.339,4.017
16614,1.215,3.645
16615,0.943,2.829
16616,1.986,4.953917501
16617,1.132,3.396
16618,1.04,3.12
16619,1.04,3.12
16620,0.907,2.721
16621,0.539,1.617
16622,1.021,3.063
16623,0.589,1.767
16624,0.158,0.474
16625,0.276,0.828
16626,0.629,1.887
16627,0.92,2.76
16628,1.179,3.537
16629,1.819,5.043924825
16630,1.57,4.71
16631,1.379,4.137
16632,1.241,3.723
16633,1.008,3.024
16634,0.752,2.256
16635,0.762,2.286
16636,0.775,2.325
16637,0.786,2.358
16638,1.195,3.585
16639,0.596,1.788
16640,0.849,2.547
16641,0.344,1.032
16642,1.102,3.306
16643,0.821,2.463
16644,0.43,1.29
16645,0.508,1.524
16646,0.447,1.341
16647,0.357,1.071
16648,0.375,1.125
16649,0.432,1.296
16650,0.725,2.175
16651,0.923,2.769
16652,0.735,2.205
16653,0.775,2.325
16654,2.042,5.075518318
16655,0.835,2.505
16656,0.802,2.406
16657,1.073,3.219
16658,1.006,3.018
16659,0.988,2.964
16660,0.985,2.955
16661,0.948,2.844
16662,1.064,3.192
16663,2.1109999,5.21297038
16664,1.618,4.854
16665,1.023,3.069
16666,0.975,2.925
16667,0.679,2.037
16668,0.691,2.073
16669,0.72,2.16
16670,0.6,1.8
16671,0.537,1.611
16672,0.755,2.265
16673,0.569,1.707
16674,0.797,2.391
16675,1.206,3.618
16676,1.202,3.606
16677,1.028,3.084
16678,1.144,3.432
16679,1.63,4.89
16680,1.255,3.765
16681,0.905,2.715
16682,0.971,2.913
16683,0.802,2.406
16684,0.868,2.604
16685,0.89,2.67
16686,0.921,2.763
16687,0.841,2.523
16688,1.219,3.657
16689,1.15,3.45
16690,0.742,2.226
16691,0.706,2.118
16692,0.669,2.007
16693,0.57,1.71
16694,0.301,0.903
16695,0.281,0.843
16696,0.301,0.903
16697,0.354,1.062
16698,0.413,1.239
16699,0.302,0.906
16700,0.686,2.058
16701,0.871,2.613
16702,0.839,2.517
16703,0.73,2.19
16704,0.317,0.951
16705,0.122,0.366
16706,0.145,0.435
16707,0.097,0.291
16708,0.092,0.276
16709,0.115,0.345
16710,0.089,0.267
16711,0.089,0.267
16712,0.332,0.996
16713,0.855,2.565
16714,0.853,2.559
16715,0.462,1.386
16716,0.46,1.38
16717,0.246,0.738
16718,0.259,0.777
16719,0.338,1.014
16720,0.297,0.891
16721,0.13,0.39
16722,0.463,1.389
16723,1.239,3.717
16724,0.748,2.244
16725,0.769,2.307
16726,0.939,2.817
16727,0.486,1.458
16728,0.181,0.543
16729,0.148,0.444
16730,0.117,0.351
16731,0.123,0.369
16732,0.096,0.288
16733,0.145,0.435
16734,0.117,0.351
16735,0.09,0.27
16736,0.124,0.372
16737,0.801,2.403
16738,0.508,1.524
16739,0.337,1.011
16740,0.411,1.233
16741,0.227,0.681
16742,0.244,0.732
16743,0.32,0.96
16744,0.267,0.801
16745,0.272,0.816
16746,0.346,1.038
16747,0.477,1.431
16748,0.521,1.563
16749,0.381,1.143
16750,0.593,1.779
